what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786401
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786417
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786460
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786482
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786530
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786548
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786596
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586786613
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310586787196
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310586787672
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310586787689
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586790781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586792259
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310586792285
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310586794819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1310586814580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310586816588
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1310586819147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586825721
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586863568
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586865199
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586876127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586877352
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586886262
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586887994
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586893346
error,log,,,"Cannot find builtin/gnu.mk",1310586899150
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586902079
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586908314
activated,view,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.views.MakeView",1310586950737
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310586954785
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606378977
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310606393333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606398217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606400123
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1310606400250
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310606405868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606406267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606411325
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310606445095
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606446864
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606451768
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606454144
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606455824
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606459350
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606465139
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606466426
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606475506
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310606482864
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606484543
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606486324
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606528811
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606537886
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606537886
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310606538930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606683498
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310606865240
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607398683
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607411329
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607472774
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607496146
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607508749
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310607519633
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607521705
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607543906
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310607603662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310607976848
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310607980372
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310607982957
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608085960
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608089614
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608093637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608095366
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608102530
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310608107024
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310610646559
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310610650543
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310649900645
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310649903502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310656271973
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310656273850
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310752912940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310752914605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758077448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758081865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758099833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758106258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758108667
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758113299
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758117948
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758120437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758126678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758753543
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758763246
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310758794740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758828250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758835848
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758866083
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758883124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758887432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758889055
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758894007
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758908049
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758909650
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758911680
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758912922
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758926043
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758926204
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310758928112
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1311105136966
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1311105136967
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1311105136967
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1311105136968
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1311105136968
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1311105136968
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1311105136969
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1311105136970
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1311105136971
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1311105136971
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1311105136992
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1311105136994
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1311105136994
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1311105136995
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1311105136995
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1311105136995
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1311105136996
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1311105136996
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1311105136997
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1311105136997
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1311105136997
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1311105136998
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1311105136999
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1311105136999
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1311105137000
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1311105137000
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1311105137000
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1311105137001
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1311105137002
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1311105137002
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1311105137002
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1311105137003
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1311105137003
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1311105137004
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1311105137004
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1311105137004
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1311105137005
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1311105137005
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1311105137006
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1311105137006
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1311105137006
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1311105137007
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1311105137007
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1311105137008
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1311105137008
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1311105137009
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1311105137009
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1311105137010
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1311105137010
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1311105137011
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1311105137011
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1311105137012
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1311105137012
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1311105137012
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1311105137012
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1311105137013
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1311105137013
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1311105137014
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1311105137014
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1311105137015
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1311105137015
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1311105137016
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1311105137017
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1311105137017
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1311105137018
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1311105137019
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1311105137019
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1311105137020
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1311105137020
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1311105137021
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1311105137021
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1311105137021
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1311105137022
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1311105137023
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1311105137023
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1311105137024
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1311105137024
os,sysinfo,,,"macosx",1311105137027
arch,sysinfo,,,"x86",1311105137027
ws,sysinfo,,,"cocoa",1311105137027
locale,sysinfo,,,"en_US",1311105137027
processors,sysinfo,,,"2",1311105137027
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311105137027
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1311105137027
java.specification.name,sysinfo,,,"Java Platform API Specification",1311105137027
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311105137027
java.specification.version,sysinfo,,,"1.6",1311105137027
java.vendor,sysinfo,,,"Apple Inc.",1311105137027
java.version,sysinfo,,,"1.6.0_26",1311105137027
java.vm.info,sysinfo,,,"mixed mode",1311105137027
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1311105137027
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311105137027
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311105137027
java.vm.specification.version,sysinfo,,,"1.0",1311105137027
java.vm.vendor,sysinfo,,,"Apple Inc.",1311105137027
java.vm.version,sysinfo,,,"20.1-b02-384",1311105137027
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1311105138153
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311105138461
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311105141236
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311105148629
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1311105149112
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1311105149115
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb.ui",1311105149115
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.201002161416,"org.eclipse.cdt.dsf.ui",1311105149116
stopped,bundle,org.eclipse.cdt.launch,6.0.0.201002161416,"org.eclipse.cdt.launch",1311105149117
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1311105149118
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb",1311105149119
stopped,bundle,org.eclipse.cdt.dsf,2.0.0.201002161416,"org.eclipse.cdt.dsf",1311105149119
stopped,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1311105149120
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1311105149121
stopped,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1311105149121
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1311105149121
stopped,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1311105149121
stopped,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1311105149123
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.0.100.201002161416,"org.eclipse.cdt.mylyn.ui",1311105149123
